Date,close,open,high,low,涨跌幅,volume,Ticker
2024-07-03,114.76,114.27,115.66,114.27,0.51%,7730000.0,XOM
2024-07-05,113.37,114.61,114.63,112.68,-1.21%,12630000.0,XOM
2024-07-08,112.18,112.39,113.55,111.42,-1.05%,13350000.0,XOM
2024-07-09,110.94,111.11,112.54,110.62,-1.11%,11730000.0,XOM
2024-07-10,111.92,110.92,111.96,110.42,0.88%,10000000.0,XOM
2024-07-11,113.25,111.43,113.32,110.93,1.19%,13080000.0,XOM
2024-07-12,113.27,113.99,114.15,112.63,0.02%,11680000.0,XOM
2024-07-15,115.21,114.27,116.16,113.57,1.71%,13030000.0,XOM
2024-07-16,116.04,114.35,116.35,113.71,0.72%,13610000.0,XOM
2024-07-17,117.64,116.74,118.18,116.55,1.38%,13600000.0,XOM
2024-07-18,118.8,117.95,119.92,117.43,0.99%,13030000.0,XOM
2024-07-19,116.07,118.59,118.88,115.87,-2.30%,16160000.0,XOM
2024-07-22,115.27,115.18,115.94,114.58,-0.69%,12070000.0,XOM
2024-07-23,113.41,114.81,115.17,113.17,-1.61%,11250000.0,XOM
2024-07-24,115.01,113.76,115.2,113.07,1.41%,14930000.0,XOM
2024-07-25,117.43,115.17,118.03,114.56,2.10%,17020000.0,XOM
2024-07-26,117.33,116.77,118.03,116.47,-0.09%,11250000.0,XOM
2024-07-29,116.1,117.32,117.39,115.38,-1.05%,8860000.0,XOM
2024-07-30,118.17,116.36,118.6,116.23,1.78%,12480000.0,XOM
2024-07-31,118.59,119.64,119.76,118.56,0.36%,15140000.0,XOM
2024-08-01,116.95,118.35,119.49,116.36,-1.38%,15050000.0,XOM
2024-08-02,116.88,115.97,118.87,115.42,-0.06%,20400000.0,XOM
2024-08-05,114.77,115.54,116.03,113.25,-1.81%,18030000.0,XOM
2024-08-06,114.16,114.45,115.63,113.63,-0.53%,13650000.0,XOM
2024-08-07,115.68,115.45,117.12,115.26,1.33%,13660000.0,XOM
2024-08-08,117.89,116.08,118.11,115.73,1.91%,13850000.0,XOM
2024-08-09,118.85,117.89,119.31,117.36,0.81%,12150000.0,XOM
2024-08-12,119.0,119.55,120.17,118.02,0.13%,13230000.0,XOM
2024-08-13,117.86,118.28,118.51,117.5,-0.96%,11590000.0,XOM
2024-08-14,118.95,118.1,119.9,117.63,0.92%,12190000.0,XOM
2024-08-15,118.73,118.25,119.63,118.12,-0.18%,11580000.0,XOM
2024-08-16,118.17,117.99,118.48,117.66,-0.47%,10060000.0,XOM
2024-08-19,118.53,118.4,120.5,118.17,0.30%,12420000.0,XOM
2024-08-20,114.58,118.65,118.65,114.51,-3.33%,15630000.0,XOM
2024-08-21,113.85,115.01,115.57,113.76,-0.64%,11750000.0,XOM
2024-08-22,114.73,113.78,115.01,113.64,0.77%,10610000.0,XOM
2024-08-23,116.32,115.03,116.72,115.03,1.39%,10380000.0,XOM
2024-08-26,118.81,117.76,118.94,116.92,2.14%,13670000.0,XOM
2024-08-27,117.68,118.96,119.41,117.4,-0.95%,9990000.0,XOM
2024-08-28,116.52,117.0,117.58,116.26,-0.99%,10740000.0,XOM
2024-08-29,118.13,117.2,118.79,116.35,1.38%,10750000.0,XOM
2024-08-30,117.94,116.79,118.02,116.29,-0.16%,13280000.0,XOM
2024-09-03,115.47,115.84,116.09,114.04,-2.09%,15730000.0,XOM
2024-09-04,114.06,115.29,116.15,113.97,-1.22%,12620000.0,XOM
2024-09-05,113.17,115.07,115.28,113.07,-0.78%,17200000.0,XOM
2024-09-06,112.64,113.59,114.18,111.73,-0.47%,13470000.0,XOM
2024-09-09,115.01,112.87,116.15,112.66,2.10%,21650000.0,XOM
2024-09-10,110.82,115.1,115.4,110.17,-3.64%,20910000.0,XOM
2024-09-11,109.72,110.78,110.95,107.77,-0.99%,19570000.0,XOM
2024-09-12,111.23,109.9,111.33,109.76,1.38%,15920000.0,XOM
2024-09-13,111.15,111.47,112.47,110.93,-0.07%,10040000.0,XOM
2024-09-16,112.71,112.05,113.08,111.69,1.40%,11730000.0,XOM
2024-09-17,114.18,112.32,114.37,112.12,1.30%,12200000.0,XOM
2024-09-18,114.58,114.11,115.63,113.81,0.35%,12570000.0,XOM
2024-09-19,116.0,116.16,117.57,115.19,1.24%,12660000.0,XOM
2024-09-20,115.27,115.46,115.51,114.25,-0.63%,36210000.0,XOM
2024-09-23,117.36,115.33,117.79,115.12,1.81%,16070000.0,XOM
2024-09-24,117.05,117.84,118.16,116.83,-0.26%,11980000.0,XOM
2024-09-25,114.77,116.49,117.05,114.04,-1.95%,13820000.0,XOM
2024-09-26,112.8,111.14,113.48,111.14,-1.72%,16890000.0,XOM
2024-09-27,115.82,113.76,116.09,113.25,2.68%,15960000.0,XOM
2024-09-30,117.22,115.46,117.39,114.96,1.21%,13250000.0,XOM
2024-10-01,119.93,116.04,120.6,115.93,2.31%,23240000.0,XOM
2024-10-02,121.52,121.93,122.82,120.2,1.33%,17130000.0,XOM
2024-10-03,122.58,121.9,123.17,120.93,0.87%,16520000.0,XOM
2024-10-04,124.83,123.2,125.19,122.43,1.84%,19760000.0,XOM
2024-10-07,125.37,125.25,126.34,124.86,0.43%,15710000.0,XOM
2024-10-08,122.04,123.88,124.02,121.26,-2.66%,14820000.0,XOM
2024-10-09,122.09,120.9,122.58,120.8,0.04%,11140000.0,XOM
2024-10-10,123.14,123.16,123.7,122.29,0.86%,10240000.0,XOM
2024-10-11,123.61,123.1,124.03,122.94,0.38%,8289999.999999999,XOM
2024-10-14,124.08,123.24,124.26,122.61,0.38%,9810000.0,XOM
2024-10-15,120.35,120.82,121.95,119.78,-3.01%,15770000.0,XOM
2024-10-16,120.66,120.89,121.43,120.6,0.26%,8430000.0,XOM
2024-10-17,120.35,120.76,121.58,119.71,-0.26%,11200000.0,XOM
2024-10-18,120.01,120.44,120.64,119.15,-0.28%,12900000.0,XOM
2024-10-21,120.08,120.98,121.48,119.72,0.06%,10180000.0,XOM
2024-10-22,120.7,120.26,121.19,119.94,0.52%,9200000.0,XOM
2024-10-23,120.27,119.97,120.75,119.4,-0.36%,8320000.0,XOM
2024-10-24,119.59,120.0,120.44,119.13,-0.57%,9910000.0,XOM
2024-10-25,119.49,120.2,120.43,119.32,-0.08%,10710000.0,XOM
2024-10-28,118.9,116.79,119.01,116.77,-0.49%,11840000.0,XOM
2024-10-29,117.28,118.58,119.17,117.07,-1.36%,14730000.0,XOM
2024-10-30,116.69,117.66,118.27,116.48,-0.50%,12300000.0,XOM
2024-10-31,116.78,117.15,118.67,116.68,0.08%,20510000.0,XOM
2024-11-01,114.95,119.93,119.95,114.84,-1.57%,20940000.0,XOM
2024-11-04,118.61,116.07,118.7,115.93,3.18%,14970000.0,XOM
2024-11-05,118.96,119.08,119.21,118.01,0.30%,10440000.0,XOM
2024-11-06,121.0,121.14,121.91,119.3,1.71%,20810000.0,XOM
2024-11-07,121.15,121.3,121.5,119.61,0.12%,12180000.0,XOM
2024-11-08,121.11,120.98,121.42,119.66,-0.03%,12840000.0,XOM
2024-11-11,120.47,121.0,121.62,120.07,-0.53%,11970000.0,XOM
2024-11-12,120.35,121.13,121.31,119.84,-0.10%,11970000.0,XOM
2024-11-13,121.47,120.57,122.05,118.8,0.93%,15130000.0,XOM
2024-11-14,120.56,121.66,121.88,120.33,-0.75%,13040000.0,XOM
2024-11-15,119.31,120.4,121.24,119.13,-1.04%,19050000.0,XOM
2024-11-18,120.31,119.79,120.62,119.27,0.84%,14240000.0,XOM
2024-11-19,118.63,119.75,119.75,118.2,-1.40%,11580000.0,XOM
2024-11-20,120.32,119.17,120.47,118.64,1.42%,11360000.0,XOM
2024-11-21,121.93,121.08,122.55,120.27,1.34%,14680000.0,XOM
2024-11-22,121.79,121.82,123.21,121.64,-0.11%,13320000.0,XOM
2024-11-25,119.97,121.43,121.88,119.61,-1.49%,26580000.0,XOM
2024-11-26,117.97,119.53,119.68,117.85,-1.67%,14830000.0,XOM
2024-11-27,117.66,118.09,118.73,117.43,-0.26%,11080000.0,XOM
2024-11-29,117.96,117.44,118.5,116.95,0.25%,9430000.0,XOM
2024-12-02,117.85,118.05,118.2,116.82,-0.09%,12690000.0,XOM
2024-12-03,117.67,118.72,118.72,117.25,-0.15%,11760000.0,XOM
2024-12-04,114.28,117.5,117.55,113.86,-2.88%,19520000.0,XOM
2024-12-05,114.78,114.71,115.62,114.06,0.44%,15750000.0,XOM
2024-12-06,113.57,114.54,114.77,113.5,-1.05%,16170000.000000002,XOM
2024-12-09,112.9,114.64,114.94,112.75,-0.59%,17410000.0,XOM
2024-12-10,112.67,113.58,113.88,111.75,-0.20%,20990000.0,XOM
2024-12-11,111.92,112.0,112.39,111.11,-0.67%,32390000.0,XOM
2024-12-12,111.82,111.59,112.38,110.78,-0.09%,14540000.0,XOM
2024-12-13,110.84,111.9,111.9,110.25,-0.88%,13110000.0,XOM
2024-12-16,108.47,110.2,110.4,108.16,-2.14%,20260000.0,XOM
2024-12-17,108.01,107.24,108.17,106.79,-0.42%,17550000.0,XOM
2024-12-18,106.42,107.57,108.83,106.31,-1.47%,17110000.0,XOM
2024-12-19,105.51,107.39,107.67,105.21,-0.86%,20570000.0,XOM
2024-12-20,105.87,105.45,106.14,104.84,0.34%,40140000.0,XOM
2024-12-23,106.3,105.31,106.6,104.92,0.41%,12290000.0,XOM
2024-12-24,106.4,106.52,107.19,105.7,0.09%,7810000.0,XOM
2024-12-26,106.49,106.52,107.03,105.94,0.08%,9650000.0,XOM
2024-12-27,106.48,106.3,107.99,105.77,-0.01%,11940000.0,XOM
2024-12-30,105.76,106.3,106.56,105.51,-0.68%,11080000.0,XOM
2024-12-31,107.57,106.17,107.9,105.78,1.71%,12390000.0,XOM
2025-01-02,107.31,108.28,109.0,106.88,-0.24%,12690000.0,XOM
2025-01-03,107.86,108.0,108.49,107.46,0.51%,14240000.0,XOM
2025-01-06,107.74,108.24,109.78,107.52,-0.11%,15620000.0,XOM
2025-01-07,108.75,108.94,110.06,108.28,0.94%,12630000.0,XOM
2025-01-08,106.93,107.31,107.71,106.01,-1.67%,17860000.0,XOM
2025-01-10,106.54,108.7,110.1,105.78,-0.36%,19300000.0,XOM
2025-01-13,109.29,107.13,109.63,107.13,2.58%,17070000.0,XOM
2025-01-14,109.72,108.79,109.76,107.83,0.39%,11190000.0,XOM
2025-01-15,111.51,110.05,111.73,109.47,1.63%,14520000.0,XOM
2025-01-16,111.32,111.19,111.69,110.55,-0.17%,10370000.0,XOM
2025-01-17,112.32,111.03,112.87,110.82,0.90%,19300000.0,XOM
2025-01-21,111.47,112.05,112.18,111.13,-0.76%,20420000.0,XOM
2025-01-22,109.53,111.2,111.57,109.4,-1.74%,15720000.0,XOM
2025-01-23,110.15,110.31,111.14,109.61,0.57%,13730000.0,XOM
2025-01-24,108.66,110.24,110.71,108.41,-1.35%,14240000.0,XOM
2025-01-27,110.17,109.01,110.45,108.39,1.39%,15930000.0,XOM
2025-01-28,108.04,110.41,110.87,107.79,-1.93%,15860000.0,XOM
2025-01-29,108.67,107.71,108.78,107.47,0.58%,12350000.0,XOM
2025-01-30,109.57,109.24,109.85,108.7,0.83%,14350000.0,XOM
2025-01-31,106.83,110.55,110.55,106.1,-2.50%,20380000.0,XOM
2025-02-03,107.09,106.64,107.3,105.32,0.24%,14620000.0,XOM
2025-02-04,109.96,106.71,110.28,106.53,2.68%,14840000.0,XOM
2025-02-05,109.88,109.74,110.01,109.1,-0.07%,13360000.0,XOM
2025-02-06,108.43,110.77,111.05,107.99,-1.32%,13410000.0,XOM
2025-02-07,108.89,108.78,109.73,108.32,0.42%,10050000.0,XOM
2025-02-10,110.97,110.0,111.03,109.88,1.91%,12140000.0,XOM
2025-02-11,111.67,111.6,112.51,110.82,0.63%,12710000.0,XOM
2025-02-12,107.35,110.05,110.23,107.18,-3.87%,18240000.0,XOM
2025-02-13,108.13,107.15,108.41,106.52,0.73%,15460000.0,XOM
2025-02-14,108.24,108.52,110.23,108.1,0.10%,15730000.0,XOM
2025-02-18,110.14,108.63,110.99,108.32,1.76%,20060000.0,XOM
2025-02-19,110.3,110.75,112.13,110.06,0.15%,10960000.0,XOM
2025-02-20,112.0,110.57,112.42,109.95,1.54%,16329999.999999998,XOM
2025-02-21,110.69,111.32,111.85,110.56,-1.17%,14710000.0,XOM
2025-02-24,111.27,110.93,111.86,110.32,0.52%,13150000.0,XOM
2025-02-25,109.73,111.3,112.13,108.89,-1.38%,14500000.0,XOM
2025-02-26,109.46,109.74,109.87,108.52,-0.25%,10450000.0,XOM
2025-02-27,110.15,110.01,111.29,109.28,0.63%,15290000.0,XOM
2025-02-28,111.33,110.11,111.58,109.34,1.07%,18820000.0,XOM
2025-03-03,107.76,111.7,112.16,106.51,-3.21%,18710000.0,XOM
2025-03-04,107.54,106.36,108.96,105.94,-0.20%,19390000.0,XOM
2025-03-05,105.44,105.84,106.33,103.67,-1.95%,24820000.0,XOM
2025-03-06,107.62,105.43,108.11,104.36,2.07%,17150000.0,XOM
2025-03-07,109.02,108.41,110.4,108.3,1.30%,19620000.0,XOM
2025-03-10,111.8,109.28,112.57,109.08,2.55%,22750000.0,XOM
2025-03-11,109.16,111.92,112.1,108.79,-2.36%,19900000.0,XOM
2025-03-12,109.13,109.05,110.13,108.42,-0.03%,14050000.0,XOM
2025-03-13,108.67,108.33,110.82,107.63,-0.42%,17770000.0,XOM
2025-03-14,111.9,108.94,112.18,108.31,2.97%,15890000.0,XOM
2025-03-17,113.76,111.8,114.5,111.73,1.66%,19910000.0,XOM
2025-03-18,113.64,114.09,114.54,112.57,-0.11%,16000000.0,XOM
2025-03-19,115.41,114.2,115.82,113.83,1.56%,17320000.0,XOM
2025-03-20,115.9,114.72,116.47,114.21,0.42%,16230000.0,XOM
2025-03-21,115.5,115.5,115.99,114.35,-0.35%,41100000.0,XOM
2025-03-24,115.8,115.68,116.91,115.58,0.26%,14210000.0,XOM
2025-03-25,116.59,116.43,117.64,115.96,0.68%,12080000.0,XOM
2025-03-26,118.27,117.68,119.18,117.68,1.44%,14110000.0,XOM
2025-03-27,117.89,118.1,119.07,117.26,-0.32%,12740000.0,XOM
2025-03-28,117.73,118.1,118.46,117.24,-0.14%,10230000.0,XOM
2025-03-31,118.93,117.79,119.9,117.79,1.02%,21650000.0,XOM
2025-04-01,119.04,119.22,119.28,117.93,0.09%,12430000.0,XOM
2025-04-02,118.67,118.39,118.84,117.66,-0.31%,12610000.0,XOM
2025-04-03,112.43,114.37,115.45,112.23,-5.26%,21200000.0,XOM
2025-04-04,104.34,109.86,110.83,103.83,-7.20%,30840000.0,XOM
2025-04-07,102.94,100.39,105.8,98.46,-1.34%,35070000.0,XOM
2025-04-08,100.77,105.46,105.6,99.01,-2.11%,27150000.0,XOM
2025-04-09,105.8,99.37,106.58,98.13,4.99%,30060000.0,XOM
2025-04-10,99.93,103.71,103.78,97.8,-5.55%,34000000.0,XOM
2025-04-11,103.14,100.3,103.93,98.79,3.21%,22880000.0,XOM
2025-04-14,103.39,105.03,105.09,102.72,0.24%,18020000.0,XOM
2025-04-15,103.1,103.64,105.4,103.0,-0.28%,13160000.0,XOM
2025-04-16,104.19,103.95,105.59,103.69,1.06%,13610000.0,XOM
2025-04-17,106.92,104.69,108.55,104.46,2.62%,17920000.0,XOM
2025-04-21,105.35,105.61,105.63,104.12,-1.47%,16930000.0,XOM
2025-04-22,108.3,106.14,108.94,106.14,2.80%,13150000.0,XOM
2025-04-23,107.37,108.81,109.3,106.47,-0.86%,14240000.0,XOM
2025-04-24,108.63,107.97,108.88,106.96,1.17%,9850000.0,XOM
2025-04-25,108.57,108.14,108.75,107.42,-0.06%,11250000.0,XOM
2025-04-28,108.63,108.75,109.25,107.68,0.06%,13890000.0,XOM
2025-04-29,108.36,107.74,108.83,107.52,-0.25%,9480000.0,XOM
2025-04-30,105.63,107.42,107.42,104.15,-2.52%,20380000.0,XOM
2025-05-01,105.78,105.1,106.92,104.98,0.14%,18610000.0,XOM
2025-05-02,106.21,107.72,109.0,104.55,0.41%,16579999.999999998,XOM
2025-05-05,103.27,104.65,104.66,103.07,-2.77%,19620000.0,XOM
2025-05-06,104.71,103.89,105.98,103.48,1.39%,16300000.0,XOM
2025-05-07,104.61,104.99,105.29,104.07,-0.10%,12340000.0,XOM
2025-05-08,106.07,105.34,107.39,105.34,1.40%,19200000.0,XOM
2025-05-09,107.31,107.14,107.75,106.38,1.17%,10990000.0,XOM
2025-05-12,109.16,110.27,110.44,108.32,1.72%,14240000.0,XOM
2025-05-13,109.46,109.32,110.51,109.02,0.27%,13350000.0,XOM
2025-05-14,108.48,108.86,108.86,107.93,-0.90%,15490000.0,XOM
2025-05-15,108.58,106.49,108.65,105.97,0.09%,15000000.0,XOM
2025-05-16,108.19,108.65,108.89,107.45,-0.36%,14040000.0,XOM
2025-05-19,106.47,107.57,107.57,105.72,-1.59%,16800000.0,XOM
2025-05-20,104.95,106.39,106.71,104.78,-1.43%,12430000.0,XOM
2025-05-21,103.66,104.53,104.96,103.64,-1.23%,16719999.999999998,XOM
2025-05-22,102.97,103.06,103.47,101.89,-0.67%,13420000.0,XOM
2025-05-23,103.03,102.6,103.47,102.07,0.06%,12060000.0,XOM
2025-05-27,103.52,103.49,103.86,102.9,0.48%,13040000.0,XOM
2025-05-28,102.11,104.29,104.43,101.79,-1.36%,14290000.0,XOM
2025-05-29,102.69,102.28,102.85,101.75,0.57%,13830000.0,XOM
2025-05-30,102.3,102.16,102.39,101.18,-0.38%,28650000.0,XOM
2025-06-02,103.05,103.75,103.85,102.22,0.73%,17290000.0,XOM
2025-06-03,103.8,102.9,104.66,102.21,0.73%,19190000.0,XOM
2025-06-04,102.3,103.92,104.92,102.3,-1.45%,15650000.0,XOM
2025-06-05,101.83,102.98,103.05,101.73,-0.46%,13940000.0,XOM
2025-06-06,104.27,102.76,104.5,102.68,2.40%,15490000.0,XOM
2025-06-09,104.97,104.33,105.85,103.83,0.67%,17090000.0,XOM
2025-06-10,107.22,106.07,107.64,105.93,2.14%,17630000.0,XOM
2025-06-11,109.31,107.76,109.39,106.46,1.95%,22650000.0,XOM
2025-06-12,109.73,108.92,110.19,108.22,0.38%,17470000.0,XOM
2025-06-13,112.12,112.35,112.53,110.68,2.18%,28540000.0,XOM
2025-06-16,112.48,111.82,113.16,111.13,0.32%,22990000.0,XOM
2025-06-17,114.0,113.95,114.93,113.11,1.35%,19450000.0,XOM
2025-06-18,113.19,114.61,115.24,112.94,-0.71%,17970000.0,XOM
2025-06-20,114.7,113.45,115.04,113.18,1.33%,36270000.0,XOM
2025-06-23,111.74,116.7,116.95,111.16,-2.58%,26630000.0,XOM
2025-06-24,108.34,109.25,110.94,107.91,-3.04%,24830000.0,XOM
2025-06-25,108.37,108.11,109.24,107.7,0.03%,17480000.0,XOM
2025-06-26,109.99,108.94,110.43,108.55,1.49%,18300000.0,XOM
2025-06-27,109.38,109.93,110.1,108.37,-0.55%,22000000.0,XOM
2025-06-30,107.8,108.64,108.84,107.72,-1.44%,19200000.0,XOM
2025-07-01,109.24,108.13,109.64,107.15,1.34%,15540000.0,XOM
2025-07-02,111.05,110.0,111.36,108.82,1.66%,11890000.0,XOM
2025-07-03,112.2,110.86,112.47,110.62,1.04%,11220000.0,XOM
2025-07-07,111.11,111.54,112.05,110.22,-0.97%,15420000.0,XOM
2025-07-08,114.19,110.89,114.46,110.85,2.77%,17910000.0,XOM
2025-07-09,113.8,113.92,114.27,113.27,-0.34%,10650000.0,XOM
2025-07-10,114.93,113.71,115.27,113.07,0.99%,14900000.0,XOM
2025-07-11,115.43,114.85,115.76,114.51,0.44%,11680000.0,XOM
2025-07-14,113.92,115.22,115.22,113.22,-1.31%,13220000.0,XOM
2025-07-15,112.91,113.66,114.06,112.6,-0.89%,10960000.0,XOM
2025-07-16,112.23,112.88,113.5,112.1,-0.60%,11160000.0,XOM
2025-07-17,111.66,111.49,112.23,111.09,-0.51%,13150000.0,XOM
2025-07-18,107.77,111.11,111.73,107.34,-3.48%,32369999.999999996,XOM
2025-07-21,108.05,107.6,108.77,107.44,0.26%,17010000.0,XOM
2025-07-22,108.54,107.98,109.44,107.61,0.45%,13970000.0,XOM
2025-07-23,109.93,108.93,110.0,108.85,1.28%,12000000.0,XOM
2025-07-24,110.79,109.66,110.95,109.13,0.78%,15650000.0,XOM
2025-07-25,110.4,110.73,110.98,109.7,-0.35%,10550000.0,XOM
2025-07-28,111.44,111.0,112.11,110.84,0.94%,12350000.0,XOM
2025-07-29,112.88,111.9,113.0,111.41,1.29%,15930000.0,XOM
2025-07-30,111.9,112.41,112.61,111.26,-0.87%,13000000.0,XOM
2025-07-31,111.64,110.36,112.5,110.36,-0.23%,17230000.0,XOM
2025-08-01,109.64,112.0,112.54,108.86,-1.79%,19650000.0,XOM
2025-08-04,107.37,109.22,109.92,107.08,-2.07%,19130000.0,XOM
2025-08-05,107.24,107.22,107.82,106.07,-0.12%,21310000.0,XOM
2025-08-06,106.51,108.31,109.05,106.37,-0.68%,15320000.0,XOM
2025-08-07,105.95,107.14,108.06,105.89,-0.53%,13470000.0,XOM
2025-08-08,106.8,106.5,107.51,105.95,0.80%,14420000.0,XOM
2025-08-11,105.83,107.11,107.53,105.53,-0.91%,13570000.0,XOM
2025-08-12,106.13,106.34,107.28,105.78,0.28%,14110000.0,XOM
2025-08-13,107.6,106.0,107.6,105.74,1.39%,17960000.0,XOM
2025-08-14,107.38,107.55,107.59,106.44,-0.20%,13680000.0,XOM
2025-08-15,106.49,106.19,107.56,105.95,-0.83%,19270000.0,XOM
2025-08-18,106.72,106.1,107.23,105.67,0.22%,13040000.0,XOM
2025-08-19,107.42,106.2,107.46,106.15,0.66%,16110000.0,XOM
2025-08-20,108.53,107.88,109.33,107.68,1.03%,18960000.0,XOM
2025-08-21,109.23,108.42,109.57,107.96,0.64%,12190000.0,XOM
2025-08-22,111.28,109.6,111.41,109.6,1.88%,13590000.0,XOM
2025-08-25,111.74,110.9,111.92,110.54,0.41%,9740000.0,XOM
2025-08-26,111.49,111.37,111.81,110.36,-0.22%,18140000.0,XOM
2025-08-27,112.75,111.42,112.98,111.42,1.13%,15260000.0,XOM
2025-08-28,113.35,112.87,113.64,112.07,0.53%,14190000.0,XOM
2025-08-29,114.29,113.71,114.79,113.58,0.83%,14600000.0,XOM
2025-09-02,114.69,114.18,115.24,113.33,0.35%,15210000.0,XOM
2025-09-03,111.91,113.97,114.43,111.46,-2.42%,14920000.0,XOM
2025-09-04,112.4,112.11,113.13,111.38,0.44%,12860000.0,XOM
2025-09-05,109.23,111.6,111.78,109.02,-2.82%,16830000.0,XOM
2025-09-08,109.85,109.73,110.04,108.35,0.57%,15440000.0,XOM
2025-09-09,110.65,110.53,112.51,110.53,0.73%,14900000.0,XOM
2025-09-10,112.5,111.16,112.56,110.84,1.67%,15840000.0,XOM
2025-09-11,112.14,111.4,112.76,110.87,-0.32%,11530000.0,XOM
2025-09-12,112.16,112.86,113.22,111.88,0.02%,11110000.0,XOM
2025-09-15,112.35,112.18,112.46,111.32,0.17%,12880000.0,XOM
2025-09-16,114.68,112.96,115.32,112.78,2.07%,17210000.0,XOM
2025-09-17,115.29,114.53,115.49,114.05,0.53%,13300000.0,XOM
2025-09-18,113.93,115.17,115.35,113.4,-1.18%,14630000.0,XOM
2025-09-19,112.82,113.9,113.98,112.64,-0.97%,38750000.0,XOM
2025-09-22,112.02,112.45,112.8,111.56,-0.71%,15610000.0,XOM
2025-09-23,113.95,112.72,114.75,112.47,1.72%,25370000.0,XOM
2025-09-24,114.56,114.57,115.76,114.47,0.54%,14760000.0,XOM
2025-09-25,115.59,114.64,115.9,114.41,0.90%,15010000.0,XOM
2025-09-26,117.22,115.96,118.36,115.92,1.41%,18570000.0,XOM
2025-09-29,114.22,116.06,116.5,113.67,-2.56%,19190000.0,XOM
2025-09-30,112.75,113.35,113.49,111.94,-1.29%,18080000.0,XOM
2025-10-01,111.99,112.56,113.02,111.29,-0.67%,16610000.0,XOM
2025-10-02,111.29,111.97,113.09,111.03,-0.63%,13060000.0,XOM
2025-10-03,113.26,111.9,113.75,111.9,1.77%,12950000.0,XOM
2025-10-06,114.2,113.29,114.77,113.18,0.83%,12040000.0,XOM
2025-10-07,114.26,114.07,114.51,111.74,0.05%,11950000.0,XOM
2025-10-08,114.02,114.38,115.01,113.41,-0.21%,12300000.0,XOM
2025-10-09,112.91,114.43,115.51,112.74,-0.97%,10980000.0,XOM
2025-10-10,110.73,112.25,112.62,110.71,-1.93%,13810000.0,XOM
2025-10-13,112.24,111.54,112.3,111.32,1.36%,10300000.0,XOM
2025-10-14,112.29,110.75,112.96,110.71,0.04%,11170000.0,XOM
2025-10-15,111.61,112.8,113.57,110.97,-0.61%,12180000.0,XOM
2025-10-16,110.64,111.88,112.19,110.39,-0.87%,11780000.0,XOM
2025-10-17,112.24,111.63,112.91,111.18,1.45%,13460000.0,XOM
2025-10-20,112.7,112.0,113.15,111.98,0.41%,9520000.0,XOM
2025-10-21,112.71,112.89,113.36,111.99,0.01%,9200000.0,XOM
2025-10-22,114.71,113.45,115.18,113.08,1.77%,12940000.0,XOM
2025-10-23,115.98,116.63,116.85,115.36,1.11%,15000000.0,XOM
2025-10-24,115.39,116.35,116.47,115.18,-0.51%,9920000.0,XOM
2025-10-27,115.94,115.69,115.99,115.1,0.48%,10980000.0,XOM
2025-10-28,115.03,115.49,116.18,114.99,-0.78%,9540000.0,XOM
2025-10-29,116.45,114.92,117.05,114.81,1.23%,12570000.0,XOM
2025-10-30,114.69,116.43,116.52,114.53,-1.51%,16170000.000000002,XOM
2025-10-31,114.36,113.97,115.22,112.62,-0.29%,20210000.0,XOM
2025-11-03,113.76,114.5,114.99,113.64,-0.52%,12290000.0,XOM
2025-11-04,114.14,113.38,114.35,112.51,0.33%,16860000.0,XOM
2025-11-05,113.68,114.09,115.18,113.67,-0.40%,12400000.0,XOM
2025-11-06,114.5,113.64,114.93,113.64,0.72%,14220000.0,XOM
2025-11-07,117.22,115.21,117.5,114.9,2.38%,17180000.0,XOM
2025-11-10,118.22,117.44,118.45,115.46,0.85%,13050000.0,XOM
2025-11-11,119.78,118.83,120.81,118.83,1.32%,16079999.999999998,XOM
2025-11-12,118.12,119.1,119.28,117.79,-1.39%,13790000.0,XOM
2025-11-13,118.79,118.63,119.76,118.28,0.57%,17290000.0,XOM
2025-11-14,119.29,118.45,119.48,116.66,0.42%,17060000.0,XOM
2025-11-17,117.68,118.97,119.5,117.11,-1.35%,16030000.000000002,XOM
2025-11-18,119.03,117.26,119.48,116.48,1.15%,15810000.0,XOM
2025-11-19,117.35,116.85,118.18,115.93,-1.41%,15920000.0,XOM
2025-11-20,117.02,117.98,119.0,116.74,-0.28%,14400000.0,XOM
2025-11-21,117.08,116.99,117.38,115.65,0.05%,15670000.0,XOM
2025-11-24,115.97,117.2,117.2,114.74,-0.95%,18030000.0,XOM
2025-11-25,114.51,115.18,115.9,114.19,-1.26%,14430000.0,XOM
2025-11-26,114.77,114.41,115.74,114.31,0.23%,11650000.0,XOM
2025-11-28,115.92,114.95,118.74,114.82,1.00%,7240000.0,XOM
2025-12-01,116.63,116.1,117.41,116.1,0.61%,12660000.0,XOM
2025-12-02,115.38,116.44,116.6,114.69,-1.07%,14610000.0,XOM
2025-12-03,117.8,115.94,117.98,115.88,2.10%,16820000.0,XOM
2025-12-04,117.14,117.5,118.34,116.66,-0.56%,13690000.0,XOM
2025-12-05,116.54,116.75,118.78,116.41,-0.51%,12520000.0,XOM
2025-12-08,115.98,115.83,117.0,115.04,-0.48%,14900000.0,XOM
2025-12-09,118.25,116.9,120.47,116.89,1.96%,23790000.0,XOM
2025-12-10,119.54,118.72,119.86,118.37,1.09%,19850000.0,XOM
